id,EAP,HPL,MWS
id23550,0.01855564,0.0067853206,0.9746591
id13023,0.10673734,0.01923985,0.87402284
id24796,0.068916865,0.011039544,0.9200436
id12284,0.46108988,0.33835027,0.20055987
id02664,0.0053888364,0.9764332,0.018177975
id23767,0.931504,0.04715044,0.021345574
id05859,0.035687786,0.9469742,0.017338045
id14350,0.6267198,0.10603033,0.26724982
id01191,0.041048605,0.9267551,0.032196335
id17034,0.92740756,0.038311098,0.034281436
id25292,0.9462859,0.04998518,0.0037288954
id22121,0.98274577,0.0074671325,0.0097870715
id20872,0.9893734,0.0077022347,0.0029243815
id17720,0.6508398,0.33385494,0.015305167
id22658,0.09565132,0.88256824,0.021780452
id09567,0.80631596,0.1182529,0.07543112
id16445,0.8785644,0.05913103,0.06230456
id08349,0.7435645,0.102435194,0.15400039
id27437,0.04504163,0.089723654,0.86523473
id03812,0.9652497,0.029464932,0.0052854107
id22304,0.89624196,0.03307439,0.07068372
id04449,0.39053696,0.55106336,0.058399737
id15605,0.61072326,0.114691034,0.2745857
id01768,0.9478125,0.040398322,0.011789221
id20019,0.19871147,0.7551802,0.04610834
id09593,0.006526042,0.98902726,0.004446617
id23179,0.5556775,0.028834667,0.41548783
id21279,0.9855079,0.008000482,0.006491539
id06711,0.044530906,0.019300759,0.9361683
id14243,0.0019255687,0.99562126,0.0024531714
id04839,0.045708902,0.24339032,0.7109008
id17220,0.019110389,0.95599025,0.024899317
id24177,0.2870284,0.042780366,0.67019117
id20512,0.030812088,0.007380484,0.9618075
id14036,0.00076265243,0.99899715,0.00024017796
id25001,0.027563395,0.0063131414,0.9661235
id06175,0.0005755069,0.9989736,0.00045094045
id24720,0.12686715,0.8493959,0.023736978
id08070,0.16900547,0.82513815,0.005856389
id18934,0.9663258,0.009162548,0.024511624
id01338,0.9774918,0.005479251,0.017028892
id19008,0.006179504,0.99079585,0.0030246093
id19632,0.5631274,0.37325615,0.06361646
id26224,0.0036344375,0.0013934163,0.9949721
id08219,0.8807298,0.024540564,0.094729654
id24008,0.0022178548,0.0005203362,0.99726176
id12475,0.5417686,0.4174839,0.040747486
id05766,0.09689511,0.059781328,0.8433235
id27386,0.0046767686,0.99079317,0.004530012
id12476,0.00080332323,0.9987676,0.00042908016
id08311,0.58152676,0.4032866,0.015186654
id04996,0.9691458,0.028027153,0.0028270858
id17350,0.01268265,0.98179996,0.0055174264
id05546,0.0035396544,0.99105823,0.005402193
id16504,0.020552415,0.9757337,0.0037138513
id05782,0.00019536001,7.529444e-05,0.99972934
id20560,0.89504814,0.030204749,0.074747086
id14171,0.04371883,0.062463697,0.8938174
id27461,0.57467693,0.06099458,0.36432847
id03581,0.211534,0.038509645,0.74995637
id21847,0.0018827403,0.0005725748,0.9975447
id11712,0.984262,0.009745393,0.0059926645
id26738,0.0026928617,0.0035013817,0.99380577
id13668,0.9774221,0.020162271,0.002415626
id15114,0.99684024,0.0018956044,0.0012641147
id20130,0.8365709,0.11523928,0.04818979
id18331,0.7828344,0.18607698,0.031088512
id24465,0.9983399,0.00094729237,0.0007127962
id13539,0.17727691,0.5849773,0.23774573
id27564,0.007976981,0.98888993,0.0031330867
id26043,0.062146634,0.0053376774,0.9325157
id04965,0.00043887104,0.00015156213,0.99940956
id08645,0.02607821,0.011087421,0.9628344
id26610,0.6949996,0.026456356,0.2785441
id21737,0.69800454,0.21985243,0.08214303
id25784,0.0024130521,0.9937536,0.0038334103
id23030,0.42429388,0.09282426,0.48288184
id16450,0.003271768,0.9935169,0.0032113504
id02161,0.7294349,0.019470962,0.25109413
id25535,0.9829449,0.0045175957,0.012537489
id16566,0.96893185,0.0034773697,0.027590677
id05714,0.99686533,0.002183385,0.00095128984
id16524,0.84681493,0.14369905,0.009486048
id23941,0.01001093,0.9460246,0.043964487
id00831,0.016864173,0.015160659,0.96797526
id18145,0.90877354,0.030433409,0.060793083
id17227,0.992808,0.0023681112,0.0048238756
id09417,0.77032954,0.04790914,0.18176138
id21307,0.9631919,0.030380178,0.0064279814
id05650,0.0010827767,0.9986292,0.0002880846
id23901,0.78001934,0.18461518,0.03536548
id05831,0.98448056,0.0076611266,0.007858329
id16708,0.1264986,0.8144345,0.059066847
id02281,0.041258335,0.19256337,0.76617837
id11599,0.6563283,0.10995626,0.23371534
id18353,0.23465814,0.6121929,0.1531489
id07413,0.6740444,0.30850285,0.01745281
id15653,0.019430969,0.9732372,0.007331807
id09715,0.0022689921,0.000668214,0.99706274
id05108,0.17206942,0.81996137,0.007969249
id09537,0.6037095,0.1041053,0.2921852
id27596,0.9922948,0.0055162245,0.002188994
id24255,0.26181212,0.0075966422,0.73059124
id05080,0.00079843117,0.0004011794,0.9988004
id09484,0.94942504,0.0116687305,0.038906198
id14864,0.009270556,0.001003891,0.98972553
id26836,0.92434984,0.045116585,0.030533586
id07003,0.97941154,0.014323097,0.006265337
id13750,0.00024816892,0.99958926,0.00016263417
id21799,0.0068537393,0.0047520553,0.98839426
id11285,0.99924433,0.00040814304,0.00034764825
id04735,0.5397583,0.3832416,0.077000074
id23049,0.00072446826,0.00027470724,0.99900085
id05826,0.12069074,0.8465423,0.032766927
id17916,0.7764715,0.20238152,0.021147069
id14081,0.11175011,0.0074170236,0.88083285
id10527,0.008496156,0.001182433,0.99032146
id16059,0.0047694864,0.9935749,0.00165559
id25542,0.99751854,0.001371089,0.0011104295
id05402,0.0060441387,0.002398573,0.99155724
id01927,0.9486405,0.026357243,0.025002286
id27656,0.4403563,0.28828275,0.27136096
id06708,0.119506404,0.19556792,0.6849256
id03524,0.5271167,0.32856473,0.14431855
id12297,0.6881788,0.123001434,0.18881983
id03439,0.96747,0.017959243,0.014570744
id04587,0.0015932595,0.99709404,0.0013126818
id25470,0.031066535,0.96568,0.003253527
id01212,0.27890086,0.7097129,0.011386186
id13932,0.4923301,0.4621055,0.045564413
id00124,0.018168833,0.006491796,0.97533935
id01592,0.9891633,0.008372519,0.0024641883
id13461,0.1388702,0.6213626,0.23976721
id24681,0.031106994,0.9479453,0.020947712
id23245,0.011873187,0.0026122446,0.98551464
id14073,0.32748815,0.43763793,0.23487394
id05172,0.9775195,0.005700739,0.016779747
id21979,0.7496972,0.043701768,0.20660105
id00328,0.9246282,0.0052672224,0.07010461
id26102,0.996756,0.0024060209,0.0008379545
id14867,0.1472864,0.044520352,0.80819327
id27544,0.0023873108,0.9971649,0.00044774462
id16228,0.5605747,0.013371495,0.4260538
id16342,0.75324005,0.22483836,0.021921575
id24933,0.99718374,0.0017355378,0.0010806957
id04601,0.5453397,0.11117836,0.3434819
id01599,0.019471236,0.9673157,0.013213127
id06238,0.9869708,0.011177441,0.0018518448
id06826,0.028852714,0.94632244,0.024824806
id23307,0.89383364,0.09865412,0.0075122537
id13575,0.9747713,0.0078660315,0.017362656
id24174,0.41965854,0.021108655,0.5592328
id19534,0.2024054,0.14396036,0.65363425
id19602,0.053685665,0.0068529462,0.9394614
id26962,0.0085740285,0.9880348,0.0033911585
id04448,0.25007093,0.74295384,0.0069752326
id09786,0.14840321,0.78490734,0.06668939
id25240,0.7349469,0.12456674,0.1404864
id14893,0.9477988,0.039493304,0.012707912
id24221,0.38945422,0.58944386,0.02110194
id04696,0.87791556,0.016485415,0.10559907
id15153,0.008341007,0.98582286,0.005836219
id13882,0.0004923881,0.99898773,0.00051985815
id17836,0.054957893,0.9406984,0.0043437257
id00574,0.055645313,0.9332566,0.0110980375
id02078,0.11956614,0.45218736,0.4282465
id21206,0.078758076,0.8909823,0.030259622
id20084,0.8811898,0.031265955,0.08754416
id26598,0.0042484016,0.0006351686,0.9951165
id06838,0.5237418,0.038979378,0.43727884
id08786,0.015655922,0.0063474905,0.9779965
id09550,0.01485166,0.0032766513,0.98187166
id10206,0.9443013,0.0073787575,0.04832002
id21113,0.9914996,0.0052670552,0.0032333725
id21151,0.84283537,0.14043234,0.016732352
id02692,0.9853558,0.004707753,0.009936505
id26446,0.8299769,0.09018582,0.07983719
id07377,0.8490243,0.07031269,0.08066297
id15998,0.46707195,0.4772956,0.05563239
id19637,0.9757842,0.008991578,0.015224129
id19735,0.033665814,0.93589234,0.03044186
id13739,0.27793923,0.06632687,0.6557339
id25175,0.72218066,0.06556788,0.21225151
id00563,0.28534445,0.060157117,0.6544984
id09982,0.98572576,0.004379712,0.009894441
id15459,0.0014194872,0.9981565,0.00042405885
id20785,0.0009882267,0.0005462107,0.99846554
id07145,0.0047943345,0.027004175,0.96820146
id22204,0.008173851,0.99049217,0.0013339955
id09285,0.6533296,0.015242145,0.3314282
id18157,0.0043839477,0.0021935422,0.99342245
id12134,0.007063752,0.0013156893,0.99162054
id23914,0.9968901,0.0010358758,0.0020739567
id10483,0.97919226,0.016739883,0.004067869
id07092,0.98476255,0.008692997,0.006544479
id14786,0.24093188,0.09856008,0.66050804
id25741,0.9660208,0.019869993,0.014109265
id09050,0.05247105,0.9386979,0.008831025
id04938,0.16682856,0.021277575,0.8118938
id05901,0.8746519,0.058744915,0.06660314
id16975,0.0034622531,0.9949955,0.0015422928
id08547,0.0019663686,0.00077695283,0.9972568
id16355,0.8645933,0.069702454,0.0657042
id14568,0.9701183,0.010235992,0.019645637
id25599,0.08388797,0.26877493,0.64733714
id01670,0.00483317,0.9939855,0.0011814008
id23945,0.0127834985,0.98576385,0.0014526172
id17394,0.010884013,0.0053136065,0.9838023
id06501,0.51790947,0.42487705,0.05721344
id26234,0.05541285,0.92329705,0.021290116
id21280,0.02040219,0.0016955294,0.9779023
id20048,0.1302845,0.21191972,0.65779567
id01216,0.26387218,0.11190558,0.62422216
id25320,0.80390114,0.049379554,0.14671935
id22833,0.018019866,0.0054834983,0.97649664
id22056,0.3520938,0.6168774,0.03102885
id02275,0.0026698709,0.99431866,0.0030115051
id26127,0.86390704,0.04257355,0.093519405
id17011,0.019437443,0.97238815,0.008174369
id13847,0.9693354,0.014147635,0.01651705
id00013,0.0070060063,0.987645,0.0053490475
id16463,0.9053024,0.06194692,0.032750748
id04845,0.1528426,0.84217477,0.004982611
id01787,0.043604735,0.44079632,0.51559895
id08637,0.9841547,0.010890825,0.0049544917
id11414,0.00073127856,0.0001445217,0.9991242
id13177,0.08643225,0.39001188,0.5235558
id24517,0.9933014,0.00363526,0.0030633498
id26838,0.54501295,0.23019457,0.22479242
id23081,0.0030895916,0.99493283,0.0019776083
id16327,0.04214332,0.916921,0.04093568
id27282,0.0087499125,0.9900357,0.0012143515
id07489,0.6553076,0.056704845,0.28798756
id01718,0.0014267621,0.00080821617,0.99776506
id15441,0.94858205,0.03441684,0.017001146
id27736,0.0031193814,0.99253076,0.0043498413
id16324,0.1136877,0.32741714,0.5588951
id12027,0.2066004,0.564541,0.22885856
id24653,0.00527785,0.99306375,0.0016584683
id17541,0.3639127,0.17740566,0.45868167
id22406,0.039887,0.5335995,0.42651343
id18356,0.4634405,0.49523082,0.041328732
id04505,0.8212771,0.07059303,0.10812992
id04246,0.5422021,0.27851477,0.17928311
id07368,0.9589158,0.031829353,0.009254793
id26185,0.003534353,0.0015798707,0.99488574
id08878,0.38827202,0.18674763,0.4249803
id27691,0.0012161157,0.0003295259,0.99845433
id18004,0.8578731,0.07808683,0.064040035
id24426,0.7878421,0.17275289,0.039405067
id14164,0.8136373,0.15981552,0.026547255
id12653,0.00207429,0.9958929,0.0020327596
id18060,0.77440614,0.029792076,0.19580175
id18556,0.5935946,0.30620787,0.100197576
id27371,0.012262328,0.049959764,0.9377779
id11989,0.3043074,0.42644182,0.26925072
id26095,0.70278955,0.28976312,0.0074473186
id24978,0.30500844,0.62437516,0.070616335
id20322,0.52046394,0.035585962,0.44395012
id01954,0.94509614,0.015529766,0.03937414
id07434,0.38878566,0.28869653,0.32251784
id18144,0.0023103785,0.0013310637,0.99635845
id16250,0.0423349,0.9370881,0.020577064
id17793,0.00097275205,0.00074565713,0.9982816
id24067,0.04311525,0.038187332,0.9186974
id13891,0.122318976,0.0055113956,0.8721697
id07334,0.5479307,0.26477325,0.18729594
id15633,0.012398327,0.9771502,0.010451453
id23239,0.9556465,0.01131492,0.033038463
id10674,0.16668078,0.10090735,0.7324119
id22093,0.5517588,0.30894685,0.13929425
id08444,0.011733553,0.9659733,0.022293173
id03257,0.4315078,0.2757227,0.29276946
id10040,0.1411235,0.8468829,0.011993594
id04902,0.0016449008,0.0002724109,0.99808264
id01219,0.90687656,0.07409962,0.019023746
id01340,0.98320156,0.013598065,0.0032003287
id05117,0.045066964,0.9474052,0.0075277896
id04908,0.4073528,0.033435866,0.5592114
id03626,0.0019027164,0.00055467966,0.99754274
id01888,0.9981211,0.0010699072,0.0008090236
id17199,0.08294537,0.009433101,0.9076215
id11200,0.22787355,0.71558416,0.056542285
id27561,0.6695714,0.06359703,0.2668316
id20966,0.0042840736,0.99471104,0.0010049061
id10257,0.0041783405,0.9953809,0.0004408338
id21168,0.04627874,0.91254836,0.041172966
id23363,0.034940656,0.0022739798,0.9627853
id05321,0.5399107,0.048064083,0.4120253
id09928,0.0009808884,0.000265609,0.9987534
id18015,0.9835317,0.014903572,0.0015646291
id02082,0.0021500795,0.9973762,0.00047374392
id19279,0.4839861,0.2627425,0.25327134
id08541,0.4985008,0.43331325,0.068185925
id15249,0.0021308225,0.9974981,0.00037107684
id03609,0.014753029,0.969234,0.016013008
id22902,0.039485373,0.14541517,0.81509954
id17733,0.9964072,0.0026181266,0.00097454817
id07554,0.004243195,0.0031163732,0.99264044
id14120,0.85173976,0.050379038,0.09788111
id21802,0.2785886,0.58512783,0.1362836
id15614,0.010489365,0.9879219,0.0015886647
id19437,0.00090356887,0.0005012819,0.9985952
id22698,0.46823093,0.522269,0.009500038
id21841,0.00047583293,0.999169,0.000355194
id16177,0.3507639,0.63732284,0.011913254
id15887,0.025595559,0.2729028,0.70150167
id22629,0.87213457,0.028035963,0.09982955
id10346,0.9653665,0.015743302,0.01889029
id05154,0.943686,0.023569195,0.032744773
id22913,0.27297616,0.70884687,0.01817696
id10544,0.030473756,0.47229964,0.49722663
id08703,0.8691694,0.12177742,0.00905321
id12817,0.4447486,0.08263464,0.4726167
id25433,0.9477658,0.04298958,0.009244513
id25112,0.0057017766,0.0015347403,0.99276346
id05054,0.52872413,0.31667438,0.15460144
id02311,0.0108941,0.9843695,0.004736399
id22160,0.15246311,0.73473257,0.11280427
id17422,0.99648845,0.0027890627,0.00072247646
id18985,0.96733016,0.013045202,0.019624656
id21905,0.75985116,0.036745813,0.203403
id17474,0.9771577,0.020376217,0.0024660325
id15236,0.00061775796,0.99882096,0.0005613025
id13964,0.97944605,0.017751593,0.0028022928
id15962,0.011631809,0.98664886,0.0017193261
id20866,0.16038091,0.13840292,0.7012162
id06625,0.17197885,0.62436426,0.20365687
id09793,0.43739837,0.23715861,0.325443
id17365,0.0008951019,0.99860555,0.0004994013
id18463,0.041602492,0.8957757,0.06262175
id20693,0.020815259,0.95817196,0.021012709
id08785,0.0026361654,0.99621946,0.001144386
id06783,0.008751287,0.9843529,0.0068957764
id23178,0.008803313,0.002131635,0.98906505
id13513,0.010285868,0.978378,0.011336133
id25361,0.0046613286,0.01137337,0.9839654
id22319,0.9130949,0.041986667,0.044918437
id14024,0.47161737,0.048529934,0.47985274
id24186,0.0053497115,0.99112916,0.0035210715
id20965,0.9248441,0.02832681,0.046829138
id06242,0.21981691,0.14306305,0.63712007
id25665,0.09091214,0.65808344,0.25100446
id09706,0.096972786,0.41733125,0.48569593
id11026,0.0043266118,0.99229443,0.0033789524
id04223,0.9844126,0.008460586,0.007126832
id19674,0.006256097,0.99097824,0.0027656674
id23420,0.024002364,0.32069182,0.6553058
id18059,0.0676547,0.92289174,0.009453525
id22576,0.97085047,0.024656473,0.0044930144
id18495,0.0009682964,0.9987062,0.0003254386
id14139,0.9626861,0.008155171,0.029158724
id18313,0.03405255,0.95754594,0.008401488
id27356,0.9733497,0.022369534,0.0042808186
id16035,0.5665984,0.033098478,0.4003031
id04182,0.118206225,0.86606354,0.015730321
id15667,0.974554,0.020676035,0.0047699665
id08713,0.99781585,0.0015140454,0.0006700987
id25563,0.0017004508,0.99670166,0.0015978889
id17023,0.9919133,0.0050725257,0.0030142185
id03014,0.007416,0.95833445,0.034249548
id23812,0.062781304,0.92904097,0.008177719
id20057,0.18276708,0.13274783,0.68448514
id12385,0.46206322,0.35775524,0.18018153
id24416,0.15070473,0.82897866,0.02031667
id15672,0.015217254,0.85906315,0.12571962
id13868,0.9953164,0.0023263842,0.0023572573
id21095,0.20715384,0.05708867,0.73575747
id05305,0.70579904,0.1820098,0.11219108
id15384,0.056964923,0.7073942,0.23564085
id14049,0.0047407374,0.0008683584,0.9943909
id23441,0.54762447,0.43383026,0.018545216
id12856,0.30696702,0.35083118,0.34220183
id16055,0.0049738027,0.0018273514,0.9931988
id24771,0.81069505,0.14846757,0.040837377
id14053,0.937347,0.017990459,0.0446626
id19547,0.0062326435,0.07434963,0.9194177
id03639,0.32928255,0.49548063,0.17523682
id14546,0.12580425,0.76742285,0.106772915
id13935,0.80527365,0.06874126,0.12598509
id20335,0.3303181,0.60794467,0.061737273
id07301,0.24428,0.42896575,0.32675424
id10186,0.99041593,0.003497481,0.0060866033
id00192,0.71039885,0.22987175,0.059729375
id17851,0.60406196,0.3375956,0.058342397
id08403,0.0070852493,0.9911277,0.0017870361
id06183,0.7880023,0.17316061,0.038837023
id24738,0.08449374,0.81543607,0.10007011
id15112,0.82636356,0.07716753,0.09646893
id19819,0.010423529,0.0032306502,0.9863458
id17722,0.015555233,0.01075299,0.9736918
id24273,0.016795635,0.92413986,0.05906447
id18939,0.0034264834,0.00074361305,0.9958299
id16076,0.3480076,0.64434916,0.007643237
id23158,0.014674002,0.007034797,0.97829115
id12745,0.70189077,0.07997743,0.21813181
id22538,0.06103703,0.75424343,0.18471952
id14975,0.3527583,0.5914429,0.055798836
id27537,0.41211876,0.30247858,0.28540275
id06632,0.0892021,0.0067247697,0.9040731
id08100,0.0050441395,0.9941204,0.0008353862
id00843,0.9827738,0.004066602,0.013159583
id22159,0.025713641,0.013821308,0.9604651
id18672,0.5657398,0.008282097,0.4259781
id06916,0.63828266,0.32706058,0.03465681
id22212,0.108346485,0.11080067,0.78085285
id00273,0.092439756,0.016058452,0.89150184
id26325,0.7759162,0.19794102,0.026142742
id23683,0.14991711,0.771785,0.07829785
id14419,0.0023111578,0.994553,0.0031358032
id11931,0.00047770538,0.9992054,0.000316939
id00568,0.00478376,0.9934189,0.001797334
id12271,0.748613,0.21714962,0.03423738
id12622,0.84272146,0.15259227,0.004686248
id03156,0.58554626,0.38408154,0.030372275
id25592,0.5293032,0.45314285,0.017553883
id24367,0.9942006,0.0017276433,0.0040717535
id16007,0.029778965,0.030584117,0.9396368
id04785,0.68092287,0.21621476,0.1028624
id07888,0.1416613,0.05900426,0.7993344
id13557,0.18800637,0.7766255,0.03536812
id20726,0.92131805,0.015738662,0.0629433
id09580,0.9245139,0.03632592,0.039160244
id05173,0.016667912,0.9772808,0.006051338
